Scenario,Output,AETR,LACA,HECO,CAPA,HOVI,TRAL,GITR,NAJE,DICA,UNK,AGHE,DEVA,GRCA,LOHO,RACA,ERNU,LIBI,LOWR,TRFU,VIDO,SUM,Mean
No_Goatgrass,plantsf,0,1.548886365,0.794014349,1.419694786,0.966427791,3.247718147,0.179324499,0.79672932,0.496803537,0.002923007,0.737672718,0.138502221,0.218935326,0.145240103,0.081575538,0.001443278,0.11492299,1.00309604,0.001907434,0.002527937,11.89834539,0.626228705
No_Goatgrass,plantsf,0,1.549408069,0.792544764,1.415804548,0.96791464,3.231793808,0.17916704,0.795928367,0.495731677,0.002280813,0.738701091,0.138244142,0.218753381,0.145082198,0.082563373,0.001631748,0.115028128,1.002210212,0.001915395,0.001847513,11.87655091,0.625081627
No_Goatgrass,plantsf,0,1.546596396,0.793512967,1.412146267,0.963734832,3.235773379,0.178885652,0.794083875,0.495185409,0.002308353,0.736347345,0.137933452,0.218112565,0.144823909,0.082929426,0.001445288,0.114397596,0.998882547,0.002434091,0.002230857,11.8617642,0.624303379
No_Goatgrass,plantsf,0,1.533084038,0.784320653,1.401569922,0.954571174,3.230048565,0.177094013,0.787691558,0.490064915,0.002336292,0.730539716,0.13678245,0.216146076,0.143355363,0.081709721,0.001494991,0.113630456,0.990278638,0.001653979,0.002312699,11.77868522,0.619930801
No_Goatgrass,plantsf,0,1.544628877,0.793803988,1.424278533,0.965518687,3.255358088,0.179346584,0.79727738,0.496192242,0.00247801,0.738038992,0.138571213,0.218710817,0.145251765,0.082710084,0.001604064,0.114806762,0.999881921,0.001900177,0.001793628,11.90215181,0.626429043
No_Goatgrass,plantsf,0,1.536340596,0.78743697,1.412848698,0.959105294,3.224620164,0.177821623,0.792339285,0.491598821,0.002976454,0.731142811,0.13721709,0.216851346,0.143947336,0.081388923,0.001997193,0.113839153,0.991975011,0.00187632,0.002000444,11.80732353,0.621438081
No_Goatgrass,plantsf,0,1.537508455,0.78949218,1.411889311,0.960048268,3.226434596,0.178211845,0.794155503,0.493698778,0.002134247,0.732917633,0.137527733,0.217496599,0.144185993,0.082087201,0.001918876,0.114080347,0.99450396,0.00217366,0.00250487,11.82297005,0.622261582
No_Goatgrass,plantsf,0,1.545758619,0.794614208,1.41492659,0.965934096,3.251544026,0.179137438,0.795242065,0.495108301,0.002041973,0.736204646,0.138130759,0.218569983,0.144993564,0.082459673,0.001981738,0.114609905,0.998233116,0.002106444,0.002077416,11.88367456,0.625456556
No_Goatgrass,plantsf,0,1.539580486,0.792465683,1.4159264,0.965659239,3.227993222,0.17881714,0.796168462,0.494486317,0.002017122,0.736679833,0.137869573,0.217879683,0.144605653,0.081682218,0.001462528,0.114154229,0.994978592,0.001519192,0.002265956,11.84621153,0.623484817
No_Goatgrass,plantsf,0,1.54536391,0.793630335,1.417372432,0.962968677,3.234607891,0.178854313,0.795700898,0.494643103,0.002033965,0.736964395,0.138072819,0.218548236,0.14485339,0.082732436,0.001765542,0.114454037,0.99635653,0.001919511,0.001930095,11.86277251,0.624356448
No_Goatgrass,plantsf,0,1.55701585,0.79816797,1.426424832,0.972590428,3.245771324,0.180461411,0.801281173,0.499560008,0.002284171,0.741734468,0.139290641,0.220282749,0.14605611,0.082737921,0.00157016,0.115390679,1.005804811,0.002433108,0.001997691,11.9408555,0.628466079
No_Goatgrass,plantsf,0,1.533856235,0.785247402,1.402303277,0.956013959,3.220063724,0.17706542,0.787866971,0.490364037,0.002874922,0.729894947,0.13680572,0.216013098,0.14337651,0.081621958,0.001854029,0.11344827,0.98881917,0.002331708,0.002262716,11.77208407,0.619583372
No_Goatgrass,plantsf,0,1.547545275,0.793569295,1.421872276,0.96671227,3.229838411,0.17947943,0.79931931,0.496943178,0.00301589,0.739020549,0.138539222,0.218802402,0.14531848,0.08307893,0.001855356,0.114948365,1.003826865,0.002248978,0.001595645,11.88753013,0.62565948
No_Goatgrass,plantsf,0,1.547650832,0.793983454,1.418787076,0.964852164,3.212885461,0.178995866,0.795754911,0.495571711,0.00230488,0.737393867,0.138232149,0.218377444,0.144895639,0.083155322,0.001520803,0.114639094,0.998690218,0.002363213,0.001791955,11.85184606,0.623781372
No_Goatgrass,plantsf,0,1.544201154,0.795741535,1.425507126,0.969293887,3.243952734,0.179718532,0.79848393,0.497811677,0.002972544,0.740015968,0.138726891,0.219261897,0.145473906,0.082688206,0.0015142,0.115057507,1.000150151,0.002427361,0.001814925,11.90481413,0.626569165
No_Goatgrass,plantsf,0,1.544937358,0.794592633,1.413595141,0.965805766,3.234844515,0.179014283,0.796900667,0.49497497,0.001799239,0.73588501,0.138265794,0.218270635,0.144836025,0.082496174,0.001848991,0.114591953,1.000375577,0.001525123,0.001921224,11.86648108,0.624551636
No_Goatgrass,plantsf,0,1.556353184,0.799037076,1.426954864,0.971450827,3.245620537,0.180671392,0.80449689,0.500245002,0.002881801,0.742547598,0.13940166,0.22046025,0.146226808,0.083697177,0.002090484,0.115327907,1.007606846,0.001830369,0.002546893,11.94944756,0.628918293
No_Goatgrass,plantsf,0,1.537441222,0.789131894,1.415386158,0.95862603,3.230583085,0.178174807,0.791134997,0.493227117,0.002279296,0.735019673,0.137471658,0.217581293,0.144240041,0.082425046,0.001671931,0.114170045,0.996851843,0.002205988,0.002190092,11.82981221,0.622621695
No_Goatgrass,plantsf,0,1.529690496,0.786981699,1.408788473,0.953784076,3.228362009,0.177347816,0.789025578,0.490629413,0.001837741,0.731024336,0.13690875,0.216366735,0.143500745,0.081486748,0.00201296,0.113378227,0.98750168,0.002387977,0.002097488,11.78311295,0.620163839
No_Goatgrass,plantsf,0,1.553599915,0.795160756,1.416762457,0.965337236,3.246022322,0.17929278,0.79651165,0.496096994,0.002469719,0.737809799,0.138385427,0.218896833,0.145183553,0.081623421,0.001566777,0.11493434,1.001497905,0.002441485,0.002484894,11.89607826,0.626109382
No_Goatgrass,plantsf,0,1.531502696,0.786252076,1.408119933,0.957602091,3.221308574,0.177275839,0.788233441,0.490284096,0.002792728,0.728935919,0.136810561,0.216254951,0.143474057,0.081733574,0.001261791,0.113014849,0.98793157,0.002542845,0.002030489,11.77736208,0.619861162
No_Goatgrass,plantsf,0,1.548001177,0.795000198,1.420090304,0.967690062,3.234113835,0.179293163,0.79869638,0.495802352,0.00225882,0.738582179,0.138460797,0.219066049,0.145221933,0.082315303,0.001631722,0.114669075,0.998610262,0.002360469,0.002051028,11.88391511,0.625469216
No_Goatgrass,plantsf,0,1.538289691,0.79028325,1.409430362,0.961510645,3.229847325,0.178026913,0.790852837,0.493431564,0.002962892,0.734494909,0.13706533,0.217214157,0.144177104,0.080784824,0.001234814,0.11415302,0.991169927,0.001956261,0.001449417,11.81833524,0.622017644
No_Goatgrass,plantsf,0,1.542477092,0.790243094,1.414167348,0.962207878,3.236863807,0.178634907,0.796255592,0.494543748,0.002925814,0.735001974,0.137872204,0.218157289,0.144638774,0.082756413,0.001293922,0.11417355,0.995906904,0.001689488,0.002105774,11.85191557,0.62378503
No_Goatgrass,plantsf,0,1.535397416,0.787594103,1.403112172,0.959182979,3.23837976,0.177737639,0.789537723,0.492179055,0.002217139,0.732849747,0.13729053,0.216922597,0.143858362,0.081779755,0.001756208,0.113463073,0.990942193,0.001647178,0.002097254,11.80794488,0.621470783
No_Goatgrass,plantsf,0,1.541236994,0.794458272,1.424407044,0.966565801,3.248802257,0.179237932,0.796111935,0.495569941,0.002141721,0.736947645,0.138559967,0.218915682,0.145090138,0.082542832,0.001806918,0.115010046,0.999443844,0.002547626,0.002530825,11.89192742,0.625890917
No_Goatgrass,plantsf,0,1.550748572,0.797397071,1.432889742,0.96967165,3.240221447,0.180279231,0.802090847,0.498412853,0.002652845,0.741042277,0.138990854,0.219679942,0.145850425,0.083086256,0.001664141,0.115334131,1.00497978,0.001596035,0.001972128,11.92856023,0.627818959
No_Goatgrass,plantsf,0,1.543772457,0.790530409,1.413661922,0.960723255,3.241203975,0.178615916,0.793867156,0.494005024,0.00241639,0.735704083,0.137767968,0.217664841,0.144579871,0.081895661,0.001348556,0.114643681,0.998851892,0.002137952,0.00213926,11.85553027,0.623975277
No_Goatgrass,plantsf,0,1.546181217,0.795473086,1.429039473,0.967650049,3.244130652,0.179881249,0.801966916,0.497330861,0.002692078,0.740970399,0.138916883,0.219404526,0.145689767,0.082749315,0.001282039,0.115288641,1.004211597,0.001879403,0.001944361,11.91668251,0.627193816
No_Goatgrass,plantsf,0,1.546026856,0.7920823,1.416874272,0.962247963,3.22876101,0.17852709,0.793340926,0.494144834,0.00219521,0.733894791,0.137728818,0.217433694,0.144473475,0.08229018,0.001878743,0.114294488,0.994431279,0.001865703,0.001604757,11.84409639,0.623373494
Goatgrass,sVisits_perP,0,51.82841938,25.15404477,42.7168457,32.22423665,99.64948565,6.051631561,23.68564432,17.16738209,0.08313254,22.52993869,4.612792658,7.354945234,4.455747861,2.364576375,0.054915378,3.937363106,30.31224643,0.072555572,0.078314327,374.3342183,19.70180096
Goatgrass,sVisits_perP,0,50.64278509,24.70826002,42.49292212,28.24390634,100.4962036,5.436887795,27.4419303,14.98088426,0.080611911,25.01997104,4.63144496,6.590935732,4.488225277,2.573821233,0.052861213,3.757168135,31.15126262,0.065339089,0.064132225,372.9195529,19.62734489
Goatgrass,sVisits_perP,0,54.61609182,28.25869231,50.16335539,33.2001191,105.0497759,5.815318199,28.16407378,17.37243121,0.110901569,24.03694008,4.752937982,7.178609677,5.086610054,2.278591078,0.065141439,3.806281498,32.67777276,0.089202873,0.054389669,402.7772364,21.19880192
Goatgrass,sVisits_perP,0,49.1633568,23.54646857,47.15385677,29.78096714,116.7448181,5.502718987,26.72612689,15.4720698,0.093599229,25.30520479,3.992374156,7.661216177,4.745336595,2.695890399,0.068028117,3.675059395,30.62516771,0.084764763,0.089127647,393.126152,20.69085011
Goatgrass,sVisits_perP,0,49.04337416,26.42093835,46.82392441,34.66003278,108.2596733,5.577560865,27.62730548,17.24905014,0.07167374,24.80612706,4.281291722,7.232370208,4.77722153,2.467980882,0.051288379,3.602844949,33.06496463,0.05872118,0.074697155,396.1510409,20.85005478
Goatgrass,sVisits_perP,0,49.95597835,28.33420505,45.85309166,33.40960208,110.2920393,5.687614457,27.99045576,15.52195528,0.090544045,25.98416663,4.792325037,7.18827419,5.093650754,2.642341752,0.061856926,3.426395519,31.96182298,0.060336015,0.066022767,398.4126785,20.96908834
Goatgrass,sVisits_perP,0,49.79529684,24.68041603,49.57831238,33.15225811,108.5528594,5.212634622,25.37554473,16.37884051,0.104017079,24.57893997,4.623669774,7.549496425,4.540644135,2.211409291,0.049314516,3.818374458,29.73206101,0.088667175,0.077493186,390.1002496,20.53159209
Goatgrass,sVisits_perP,0,48.67553441,24.3874785,49.85692316,31.68618612,104.2836167,5.433637687,25.03077028,16.9366944,0.095448587,26.04060688,4.170462773,6.896561928,4.608260786,2.449725994,0.059754105,3.900476916,31.22184222,0.07392937,0.056767764,385.8646786,20.30866729
Goatgrass,sVisits_perP,0,54.84901676,23.74721006,47.1729583,33.98348076,106.2661051,5.367347464,23.62033821,14.92367727,0.111455103,25.14950604,4.331611585,6.343202239,4.403072359,2.717322995,0.069113376,3.817967604,33.42785024,0.058901636,0.05477015,390.4149073,20.54815301
Goatgrass,sVisits_perP,0,45.41534869,26.29722928,41.59355387,30.20197111,96.41572567,5.084515715,25.6896849,15.97091064,0.095229765,24.3751393,4.191297057,6.455331726,4.39551883,2.694622012,0.058974271,3.90003274,33.81467723,0.081874243,0.051618673,366.7832557,19.30438188
Goatgrass,sVisits_perP,0,54.37600858,24.71134117,47.7750031,30.84953479,111.2145871,5.756994354,24.72870746,14.97967668,0.083073571,24.50682989,4.276419399,7.284951514,4.658148551,2.500951606,0.067779036,3.725688203,33.50805661,0.056311784,0.064635714,395.1246991,20.7960368
Goatgrass,sVisits_perP,0,54.38482079,25.7898846,43.27258575,31.27252096,113.1488128,5.519599885,27.07385495,16.47607337,0.087044651,22.19326078,4.546551688,7.163425715,5.071791508,2.22710302,0.054314226,3.580836782,31.26929773,0.096761563,0.059302137,393.2878429,20.69936015
Goatgrass,sVisits_perP,0,46.55063389,25.74982295,44.88399919,31.45799703,106.7905157,5.688121127,24.50378453,14.32807326,0.100610813,25.56313102,4.340976986,6.475802599,4.698872379,2.179329882,0.054626877,3.488823688,29.2593405,0.063955251,0.071523576,376.2499413,19.80262849
Goatgrass,sVisits_perP,0,45.27903897,26.70625381,48.10766167,30.02628079,113.5938528,5.819442759,24.03720367,17.09299751,0.070209065,22.89585475,4.186370985,6.93713079,4.651426962,2.360484152,0.052083149,3.637339996,34.50950324,0.063588345,0.094500533,390.121224,20.532696
Goatgrass,sVisits_perP,0,48.40406596,26.66525497,42.00086441,32.91128389,109.7904047,5.120183319,25.53881478,16.84516465,0.115397271,24.12339509,4.798084563,6.749518306,4.119033965,2.403481017,0.049398998,3.92848204,32.35041504,0.083510925,0.057494876,386.0542488,20.31864467
Goatgrass,sVisits_perP,0,47.00404766,25.80501714,45.11651371,33.56153387,97.25062446,5.553180607,27.78587896,16.16915506,0.095683565,24.16522399,4.249528586,6.332076453,4.82504227,2.608051692,0.056742996,3.31403232,32.55710798,0.072063473,0.057340024,376.5788448,19.8199392
Goatgrass,sVisits_perP,0,47.92487958,24.92599321,42.83338178,29.13073597,105.3627878,5.105574505,23.93529448,16.63944712,0.08294518,23.30242775,4.587434855,7.348118889,4.263315262,2.351067884,0.049211181,3.747299088,31.6626545,0.057483965,0.060305818,373.3703588,19.65107152
Goatgrass,sVisits_perP,0,47.01061374,27.36026791,44.7530228,29.32561648,99.09252445,5.719429594,27.9003214,15.23696839,0.100942345,26.05280773,4.789555422,6.526490458,4.297495312,2.543747977,0.053800254,3.863877649,31.5958874,0.069621038,0.068246769,376.3612371,19.80848616
Goatgrass,sVisits_perP,0,49.80290486,24.60626099,41.07094655,31.85108052,98.70480769,5.9619151,23.48983141,16.2781822,0.091245544,24.29400632,4.371340214,7.349591708,4.925074396,2.347267695,0.047669595,3.565990232,29.36123554,0.083293694,0.056097646,368.2587419,19.38203905
Goatgrass,sVisits_perP,0,48.19157763,26.16852786,50.5263537,33.75913854,104.179106,6.102129575,26.43761589,16.4927456,0.074747849,25.56570358,4.865947119,6.877410697,4.755609047,2.339230285,0.047864063,3.775248174,30.7039176,0.058332386,0.079907119,391.0011128,20.57900593
Goatgrass,sVisits_perP,0,50.165175,27.67315515,48.16348654,31.15487149,110.0318985,5.686080507,26.33178021,16.79487664,0.09901376,26.25726161,4.786081038,7.484674422,4.311351646,2.720480936,0.053529787,3.258961247,29.35754089,0.092821495,0.06681361,394.4898545,20.76262392
Goatgrass,sVisits_perP,0,47.29868318,28.02357366,43.00966689,32.54382034,97.62258532,6.259673129,27.87688212,15.93641059,0.073792473,24.94962814,4.499362727,7.319930897,4.306110041,2.770482368,0.054446238,3.974964102,30.70156039,0.053922302,0.089242238,377.3647371,19.86130195
Goatgrass,sVisits_perP,0,48.77733283,24.95256056,48.91882675,29.69755716,113.9492,5.926264342,26.89693198,15.00857453,0.092062321,23.64993305,4.444661714,6.630578879,4.961927385,2.226912183,0.055457352,3.335169228,34.60388309,0.084270098,0.055172816,394.2672763,20.75090928
Goatgrass,sVisits_perP,0,49.37018511,26.0856325,48.14383615,29.49648737,98.9061102,5.8341141,26.81808539,14.73438877,0.069713929,25.83140923,4.310803186,6.730740221,4.640914375,2.259071607,0.043853497,3.277342445,30.0049639,0.077114784,0.062776536,376.6975433,19.82618649
Goatgrass,sVisits_perP,0,50.93045766,25.7596958,47.60030315,28.48968675,99.68927704,5.115908515,24.88119415,16.32694635,0.105750943,25.65167213,4.254738384,7.624132911,4.805169096,2.700279216,0.053318657,3.857417717,31.97252548,0.071513931,0.070686934,379.9606748,19.99793025
Goatgrass,sVisits_perP,0,54.08604263,27.10062631,42.14547922,29.95104419,94.94258153,5.056744224,23.21772408,16.93323128,0.105357365,24.4614464,3.958276827,7.543550411,4.558567367,2.45038837,0.047877945,3.744222768,31.02814754,0.062965401,0.054126037,371.4483999,19.54991578
Goatgrass,sVisits_perP,0,47.89111603,26.62440031,49.45047419,27.67249529,113.0708205,5.083760517,24.04100774,14.83500978,0.075633112,21.70569386,4.617605663,6.224508272,4.765896346,2.532211252,0.046584892,3.880905733,32.87819192,0.073151408,0.079511915,385.5489787,20.29205151
Goatgrass,sVisits_perP,0,49.10781024,27.09634424,41.66295758,29.7458225,95.00037464,5.371962358,25.07363182,15.31890227,0.11322965,23.6208984,4.185456762,7.322123709,4.273783149,2.185524939,0.060394158,3.892400722,34.81526446,0.083970428,0.070263443,369.0011155,19.42111134
Goatgrass,sVisits_perP,0,45.8220131,26.61796253,48.01825893,33.33428271,99.44278477,5.286964243,25.352605,15.33808658,0.065781071,22.65407463,4.652742084,6.746359568,4.393482116,2.398126045,0.055658213,3.910405055,30.47241349,0.081630215,0.070531827,374.7141622,19.72179801
Goatgrass,sVisits_perP,0,50.92114609,24.41519785,43.07754258,29.89611874,113.7066514,5.567487812,26.77076276,14.51153856,0.085385129,23.37429131,4.162332577,7.248062427,4.944663059,2.725757232,0.050450156,3.760352626,29.91899249,0.073070235,0.074434076,385.2842371,20.27811774
Goatgrass,sVisits_perP,0,54.75534093,24.54379451,47.64805029,33.28485817,103.9392097,5.238829445,23.9541237,15.62545687,0.08599818,24.51667143,3.965433968,7.184721399,4.546830097,2.372511982,0.055639381,3.850698013,34.14939398,0.062769996,0.061362717,389.8416948,20.51798394
Goatgrass,sVisits_perP,0,45.548626,25.79942971,48.08309181,33.18775132,101.6939756,5.903419796,25.78070639,15.30049513,0.072817827,23.98081246,4.354937953,6.497157895,4.392396227,2.329212506,0.060508822,3.75320244,34.41335,0.079382988,0.070585055,381.30186,20.06851895
Goatgrass,sVisits_perP,0,48.20770207,24.60323835,49.43261752,29.3456987,112.436,5.287020745,26.68951158,14.67577264,0.074301692,24.27820859,4.35926212,7.211735101,4.804754788,2.527461248,0.053626683,3.467277063,30.92129557,0.07948132,0.059264234,388.51423,20.44811737
Goatgrass,sVisits_perP,0,53.76241304,25.29564294,46.4922019,30.90359138,113.2698895,5.804724456,27.3392053,16.96735611,0.087119068,21.905897,4.762127508,7.072545488,4.359489129,2.612505388,0.072987502,3.933274718,35.5550845,0.072896988,0.079928826,400.3488807,21.07099372
Goatgrass,sVisits_perP,0,48.90586185,22.91675515,48.70883651,29.4854718,104.0477124,5.750941427,26.57066186,14.37176327,0.090174563,24.78225764,4.09235028,7.107716341,4.576121897,2.692326343,0.054363199,3.221703612,33.02380628,0.080153373,0.085688947,380.5646667,20.0297193
Goatgrass,sVisits_perP,0,48.66651051,27.06444173,48.58939521,31.38935985,98.2187066,5.894166879,26.38599146,15.60696575,0.097758963,25.10887599,4.570036471,7.013259934,4.102027289,2.277219926,0.077465441,3.311694773,35.09286178,0.066405521,0.072625298,383.6057694,20.18977734
Goatgrass,sVisits_perP,0,54.88785482,26.59591962,42.18401351,29.38235671,110.2550716,5.246031562,26.43005119,15.52723816,0.094830757,22.11431182,3.995068036,7.384239128,4.533990608,2.437443629,0.054429902,3.363744713,33.61935069,0.064775073,0.090135561,388.2608571,20.43478195
Goatgrass,sVisits_perP,0,51.48304846,25.1935286,49.13833933,29.64730539,114.1080665,5.876292104,24.86224833,15.20071934,0.093232981,21.55597923,4.527714199,7.233437597,4.872529246,2.588365822,0.045963371,3.884333871,32.69872115,0.059943712,0.049188485,393.1189577,20.69047146
